"CODI_PROVINCIA","PROVINCIA","CODI_MUNICIPI","MUNICIPI","ESTACIO","CODI_CONTAMINANT","ANY","MES","DIA","H01","V01","H02","V02","H03","V03","H04","V04","H05","V05","H06","V06","H07","V07","H08","V08","H09","V09","H10","V10","H11","V11","H12","V12","H13","V13","H14","V14","H15","V15","H16","V16","H17","V17","H18","V18","H19","V19","H20","V20","H21","V21","H22","V22","H23","V23","H24","V24"
8,"Barcelona",19,"Barcelona",4,7,2020,12,1,14,"V",4,"V",3,"V",4,"V",4,"V",4,"V",7,"V",13,"V",15,"V",17,"V",19,"V",23,"V",13,"V",11,"V",10,"V",12,"V",18,"V",19,"V",17,"V",19,"V",33,"V",38,"V",33,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,12,2,17,"V",7,"V",1,"V",1,"V",1,"V",10,"V",7,"V",9,"V",30,"V",14,"V",16,"V",18,"V",11,"V",10,"V",6,"V",8,"V",8,"V",5,"V",4,"V",6,"V",40,"V",43,"V",49,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,12,3,9,"V",2,"V",1,"V",2,"V",2,"V",1,"V",2,"V",4,"V",11,"V",8,"V",15,"V",12,"V",13,"V",19,"V",11,"V",10,"V",9,"V",10,"V",5,"V",7,"V",5,"V",2,"V",2,"V",1,"V"
8,"Barcelona",19,"Barcelona",4,7,2020,12,4,1,"V",2,"V",4,"V",4,"V",3,"V",10,"V",28,"V",63,"V",90,"V",135,"V",48,"V",14,"V",10,"V",6,"V",3,"V",4,"V",3,"V",3,"V",3,"V",3,"V",7,"V",22,"V",35,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,12,5,9,"V",12,"V",10,"V",3,"V",2,"V",2,"V",2,"V",10,"V",5,"V",9,"V",10,"V",8,"V",7,"V",6,"V",4,"V",4,"V",3,"V",2,"V",3,"V",2,"V",2,"V",1,"V",2,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,12,6,1,"V",1,"V",1,"V",1,"V",1,"V",3,"V",1,"V",1,"V",2,"V",2,"V",2,"V",4,"V",3,"V",3,"V",3,"V",3,"V",3,"V",2,"V",3,"V",2,"V",1,"V",2,"V",1,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,12,7,1,"V",1,"V",1,"V",1,"V",1,"V",2,"V",1,"V",3,"V",12,"V",14,"V",11,"V",10,"V",20,"V",11,"V",9,"V",10,"V",6,"V",37,"V",64,"V",115,"V",59,"V",7,"V",8,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,12,8,3,"V",2,"V",1,"V",1,"V",1,"V",2,"V",4,"V",1,"V",2,"V",3,"V",2,"V",3,"V",4,"V",4,"V",3,"V",4,"V",5,"V",6,"V",14,"V",4,"V",2,"V",1,"V",1,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,12,9,1,"V",1,"V",1,"V",1,"V",1,"V",2,"V",3,"V",4,"V",7,"V",8,"V",8,"V",7,"V",15,"V",14,"V",5,"V",5,"V",4,"V",3,"V",3,"V",3,"V",4,"V",5,"V",3,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,12,10,2,"V",13,"V",10,"V",2,"V",1,"V",2,"V",7,"V",9,"V",11,"V",11,"V",19,"V",11,"V",11,"V",8,"V",8,"V",5,"V",7,"V",12,"V",46,"V",31,"V",46,"V",78,"V",92,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,12,11,57,"V",37,"V",27,"V",15,"V",23,"V",38,"V",43,"V",69,"V",108,"V",86,"V",85,"V",60,"V",86,"V",42,"V",15,"V",14,"V",29,"V",60,"V",81,"V",88,"V",65,"V",70,"V",53,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,12,12,5,"V",6,"V",2,"V",2,"V",2,"V",4,"V",6,"V",2,"V",1,"V",3,"V",5,"V",5,"V",3,"V",6,"V",4,"V",3,"V",4,"V",3,"V",3,"V",2,"V",1,"V",2,"V",1,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,12,13,2,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",4,"V",8,"V",17,"V",12,"V",6,"V",5,"V",5,"V",4,"V",2,"V",2,"V",4,"V",7,"V",6,"V",30,"V",43,"V",21,"V"
8,"Barcelona",19,"Barcelona",4,7,2020,12,14,10,"V",5,"V",2,"V",3,"V",2,"V",18,"V",28,"V",77,"V",132,"V",126,"V",NA,"N",158,"V",146,"V",124,"V",95,"V",59,"V",54,"V",43,"V",76,"V",89,"V",95,"V",152,"V",158,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,12,15,114,"V",113,"V",89,"V",73,"V",52,"V",60,"V",91,"V",104,"V",133,"V",154,"V",111,"V",88,"V",30,"V",23,"V",10,"V",8,"V",12,"V",8,"V",14,"V",26,"V",37,"V",35,"V",15,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,12,16,8,"V",15,"V",14,"V",12,"V",10,"V",23,"V",48,"V",91,"V",167,"V",149,"V",95,"V",103,"V",86,"V",22,"V",19,"V",17,"V",11,"V",17,"V",15,"V",77,"V",106,"V",111,"V",97,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,12,17,54,"V",31,"V",21,"V",14,"V",5,"V",11,"V",23,"V",47,"V",50,"V",50,"V",71,"V",102,"V",80,"V",30,"V",3,"V",3,"V",3,"V",4,"V",5,"V",2,"V",3,"V",2,"V",7,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,12,18,4,"V",13,"V",2,"V",1,"V",1,"V",2,"V",6,"V",5,"V",4,"V",5,"V",4,"V",5,"V",7,"V",7,"V",5,"V",3,"V",3,"V",3,"V",3,"V",2,"V",3,"V",22,"V",32,"V",NA,"N"
