"CODI_PROVINCIA","PROVINCIA","CODI_MUNICIPI","MUNICIPI","ESTACIO","CODI_CONTAMINANT","ANY","MES","DIA","H01","V01","H02","V02","H03","V03","H04","V04","H05","V05","H06","V06","H07","V07","H08","V08","H09","V09","H10","V10","H11","V11","H12","V12","H13","V13","H14","V14","H15","V15","H16","V16","H17","V17","H18","V18","H19","V19","H20","V20","H21","V21","H22","V22","H23","V23","H24","V24"
8,"Barcelona",19,"Barcelona",4,7,2020,6,1,1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",2,"V",2,"V",8,"V",15,"V",3,"V",1,"V",2,"V",1,"V",1,"V",1,"V",1,"V",1,"V",2,"V",1,"V",1,"V",1,"V",1,"V",1,"V"
8,"Barcelona",19,"Barcelona",4,7,2020,6,2,1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",2,"V",15,"V",25,"V",24,"V",11,"V",6,"V",5,"V",3,"V",2,"V",3,"V",2,"V",2,"V",4,"V",2,"V",2,"V",2,"V",1,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,6,3,1,"V",1,"V",1,"V",1,"V",1,"V",3,"V",4,"V",3,"V",5,"V",9,"V",7,"V",6,"V",6,"V",5,"V",4,"V",4,"V",7,"V",4,"V",4,"V",3,"V",2,"V",2,"V",1,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,6,4,1,"V",1,"V",2,"V",1,"V",1,"V",2,"V",1,"V",2,"V",3,"V",8,"V",5,"V",3,"V",6,"V",7,"V",4,"V",4,"V",6,"V",6,"V",4,"V",3,"V",2,"V",1,"V",1,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,6,5,1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",2,"V",6,"V",4,"V",5,"V",5,"V",4,"V",4,"V",3,"V",3,"V",2,"V",2,"V",2,"V",2,"V",3,"V",2,"V",1,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,6,6,1,"V",1,"V",1,"V",1,"V",1,"V",3,"V",2,"V",4,"V",14,"V",6,"V",2,"V",2,"V",2,"V",2,"V",2,"V",2,"V",1,"V",2,"V",2,"V",2,"V",1,"V",1,"V",1,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,6,7,2,"V",1,"V",2,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",10,"V",1,"V",2,"V",3,"V",3,"V",2,"V",2,"V",1,"V",3,"V",3,"V",3,"V",2,"V",2,"V",1,"V",2,"V"
8,"Barcelona",19,"Barcelona",4,7,2020,6,8,1,"V",1,"V",1,"V",1,"V",1,"V",2,"V",1,"V",2,"V",6,"V",5,"V",6,"V",6,"V",5,"V",3,"V",3,"V",3,"V",3,"V",3,"V",3,"V",2,"V",1,"V",1,"V",1,"V",1,"V"
8,"Barcelona",19,"Barcelona",4,7,2020,6,9,1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",3,"V",9,"V",9,"V",9,"V",6,"V",3,"V",3,"V",4,"V",2,"V",2,"V",2,"V",2,"V",5,"V",5,"V",3,"V",2,"V",2,"V"
8,"Barcelona",19,"Barcelona",4,7,2020,6,10,1,"V",1,"V",1,"V",1,"V",1,"V",2,"V",5,"V",18,"V",33,"V",20,"V",16,"V",16,"V",6,"V",4,"V",4,"V",3,"V",3,"V",3,"V",2,"V",2,"V",1,"V",1,"V",1,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,6,11,1,"V",2,"V",2,"V",1,"V",1,"V",4,"V",5,"V",12,"V",5,"V",4,"V",4,"V",5,"V",3,"V",3,"V",2,"V",3,"V",3,"V",2,"V",3,"V",2,"V",2,"V",1,"V",1,"V",1,"V"
8,"Barcelona",19,"Barcelona",4,7,2020,6,12,1,"V",3,"V",1,"V",1,"V",1,"V",1,"V",1,"V",5,"V",4,"V",NA,"N",NA,"N",8,"V",5,"V",9,"V",7,"V",5,"V",7,"V",6,"V",5,"V",5,"V",4,"V",2,"V",2,"V",1,"V"
8,"Barcelona",19,"Barcelona",4,7,2020,6,13,2,"V",2,"V",2,"V",2,"V",7,"V",3,"V",2,"V",2,"V",5,"V",3,"V",4,"V",3,"V",3,"V",3,"V",4,"V",3,"V",1,"V",2,"V",2,"V",2,"V",2,"V",1,"V",1,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,6,14,3,"V",1,"V",2,"V",3,"V",4,"V",2,"V",3,"V",4,"V",5,"V",4,"V",1,"V",2,"V",2,"V",2,"V",2,"V",2,"V",2,"V",3,"V",6,"V",4,"V",3,"V",2,"V",1,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,6,15,2,"V",2,"V",2,"V",2,"V",2,"V",3,"V",12,"V",29,"V",26,"V",12,"V",5,"V",4,"V",4,"V",5,"V",3,"V",4,"V",4,"V",3,"V",4,"V",3,"V",3,"V",1,"V",1,"V",1,"V"
8,"Barcelona",19,"Barcelona",4,7,2020,6,16,1,"V",1,"V",1,"V",1,"V",2,"V",2,"V",3,"V",16,"V",9,"V",8,"V",7,"V",10,"V",7,"V",5,"V",4,"V",3,"V",5,"V",10,"V",11,"V",10,"V",2,"V",3,"V",6,"V",5,"V"
8,"Barcelona",19,"Barcelona",4,7,2020,6,17,9,"V",13,"V",3,"V",2,"V",5,"V",9,"V",21,"V",13,"V",23,"V",17,"V",12,"V",7,"V",5,"V",3,"V",4,"V",6,"V",3,"V",2,"V",4,"V",2,"V",2,"V",1,"V",1,"V",2,"V"
8,"Barcelona",19,"Barcelona",4,7,2020,6,18,1,"V",1,"V",1,"V",1,"V",1,"V",2,"V",4,"V",6,"V",10,"V",6,"V",14,"V",6,"V",4,"V",3,"V",3,"V",4,"V",2,"V",2,"V",3,"V",2,"V",2,"V",2,"V",1,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,6,19,1,"V",1,"V",2,"V",1,"V",2,"V",3,"V",5,"V",24,"V",28,"V",10,"V",4,"V",6,"V",7,"V",3,"V",3,"V",4,"V",4,"V",5,"V",3,"V",5,"V",4,"V",2,"V",1,"V",1,"V"
8,"Barcelona",19,"Barcelona",4,7,2020,6,20,1,"V",2,"V",2,"V",2,"V",2,"V",2,"V",4,"V",10,"V",11,"V",11,"V",8,"V",7,"V",4,"V",4,"V",5,"V",4,"V",4,"V",4,"V",5,"V",7,"V",4,"V",3,"V",1,"V",2,"V"
8,"Barcelona",19,"Barcelona",4,7,2020,6,21,3,"V",3,"V",4,"V",3,"V",5,"V",2,"V",2,"V",4,"V",6,"V",6,"V",6,"V",3,"V",3,"V",3,"V",3,"V",4,"V",5,"V",4,"V",4,"V",4,"V",4,"V",3,"V",1,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,6,22,2,"V",2,"V",2,"V",3,"V",3,"V",6,"V",15,"V",31,"V",43,"V",29,"V",24,"V",15,"V",3,"V",4,"V",6,"V",3,"V",3,"V",3,"V",3,"V",3,"V",2,"V",1,"V",1,"V",1,"V"
8,"Barcelona",19,"Barcelona",4,7,2020,6,23,1,"V",3,"V",3,"V",3,"V",3,"V",3,"V",8,"V",8,"V",37,"V",22,"V",16,"V",11,"V",10,"V",11,"V",8,"V",8,"V",9,"V",6,"V",7,"V",8,"V",7,"V",9,"V",28,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,6,24,14,"V",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,6,25,NA,"N",1,"V",2,"V",1,"V",2,"V",8,"V",16,"V",28,"V",35,"V",NA,"N",NA,"N",9,"V",6,"V",5,"V",3,"V",3,"V",5,"V",4,"V",4,"V",3,"V",3,"V",3,"V",5,"V",6,"V"
8,"Barcelona",19,"Barcelona",4,7,2020,6,26,6,"V",5,"V",4,"V",4,"V",3,"V",13,"V",24,"V",31,"V",45,"V",29,"V",25,"V",16,"V",5,"V",3,"V",3,"V",3,"V",3,"V",2,"V",2,"V",2,"V",3,"V",2,"V",3,"V",3,"V"
8,"Barcelona",19,"Barcelona",4,7,2020,6,27,4,"V",3,"V",3,"V",3,"V",5,"V",3,"V",3,"V",7,"V",10,"V",6,"V",3,"V",3,"V",2,"V",3,"V",2,"V",2,"V",2,"V",2,"V",3,"V",3,"V",2,"V",2,"V",1,"V",1,"V"
8,"Barcelona",19,"Barcelona",4,7,2020,6,28,2,"V",2,"V",1,"V",1,"V",3,"V",7,"V",8,"V",3,"V",4,"V",6,"V",7,"V",4,"V",4,"V",3,"V",2,"V",2,"V",3,"V",3,"V",4,"V",6,"V",4,"V",3,"V",4,"V",2,"V"
8,"Barcelona",19,"Barcelona",4,7,2020,6,29,2,"V",2,"V",2,"V",2,"V",2,"V",4,"V",6,"V",24,"V",31,"V",15,"V",8,"V",6,"V",5,"V",4,"V",NA,"N",4,"V",4,"V",3,"V",3,"V",5,"V",3,"V",2,"V",2,"V",1,"V"
8,"Barcelona",19,"Barcelona",4,7,2020,6,30,1,"V",1,"V",1,"V",1,"V",1,"V",2,"V",2,"V",3,"V",4,"V",5,"V",5,"V",5,"V",5,"V",4,"V",4,"V",6,"V",5,"V",5,"V",4,"V",3,"V",3,"V",2,"V",1,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2020,6,1,12,"V",15,"V",27,"V",18,"V",18,"V",20,"V",31,"V",31,"V",40,"V",45,"V",17,"V",9,"V",8,"V",9,"V",6,"V",7,"V",8,"V",10,"V",9,"V",9,"V",9,"V",7,"V",10,"V",18,"V"
8,"Barcelona",19,"Barcelona",4,8,2020,6,2,20,"V",16,"V",17,"V",14,"V",14,"V",17,"V",25,"V",38,"V",41,"V",44,"V",40,"V",28,"V",26,"V",19,"V",14,"V",13,"V",10,"V",12,"V",24,"V",24,"V",16,"V",21,"V",21,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2020,6,3,15,"V",13,"V",14,"V",13,"V",14,"V",28,"V",30,"V",27,"V",27,"V",36,"V",27,"V",24,"V",22,"V",19,"V",18,"V",19,"V",24,"V",22,"V",25,"V",22,"V",19,"V",29,"V",19,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2020,6,4,10,"V",13,"V",20,"V",11,"V",9,"V",12,"V",14,"V",27,"V",35,"V",39,"V",27,"V",22,"V",30,"V",28,"V",22,"V",27,"V",33,"V",29,"V",21,"V",20,"V",21,"V",9,"V",6,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2020,6,5,19,"V",27,"V",26,"V",23,"V",23,"V",18,"V",14,"V",18,"V",28,"V",17,"V",15,"V",16,"V",18,"V",18,"V",15,"V",14,"V",10,"V",10,"V",10,"V",14,"V",17,"V",21,"V",24,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2020,6,6,25,"V",20,"V",28,"V",27,"V",28,"V",31,"V",28,"V",24,"V",31,"V",19,"V",9,"V",7,"V",9,"V",7,"V",6,"V",6,"V",6,"V",5,"V",6,"V",6,"V",10,"V",13,"V",9,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2020,6,7,7,"V",5,"V",6,"V",9,"V",11,"V",22,"V",9,"V",15,"V",5,"V",6,"V",10,"V",8,"V",8,"V",7,"V",7,"V",5,"V",4,"V",6,"V",9,"V",8,"V",12,"V",28,"V",16,"V",11,"V"
8,"Barcelona",19,"Barcelona",4,8,2020,6,8,10,"V",8,"V",9,"V",9,"V",7,"V",9,"V",12,"V",17,"V",22,"V",28,"V",19,"V",16,"V",14,"V",11,"V",12,"V",9,"V",11,"V",12,"V",16,"V",12,"V",11,"V",18,"V",31,"V",20,"V"
8,"Barcelona",19,"Barcelona",4,8,2020,6,9,15,"V",15,"V",15,"V",13,"V",13,"V",17,"V",16,"V",20,"V",25,"V",23,"V",24,"V",16,"V",13,"V",13,"V",16,"V",20,"V",23,"V",21,"V",25,"V",44,"V",44,"V",50,"V",35,"V",30,"V"
8,"Barcelona",19,"Barcelona",4,8,2020,6,10,16,"V",22,"V",17,"V",18,"V",16,"V",23,"V",26,"V",30,"V",34,"V",32,"V",38,"V",41,"V",20,"V",16,"V",18,"V",19,"V",16,"V",16,"V",13,"V",12,"V",10,"V",9,"V",7,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2020,6,11,22,"V",26,"V",30,"V",27,"V",19,"V",28,"V",43,"V",51,"V",26,"V",19,"V",14,"V",16,"V",10,"V",10,"V",11,"V",9,"V",9,"V",9,"V",18,"V",22,"V",16,"V",16,"V",18,"V",11,"V"
8,"Barcelona",19,"Barcelona",4,8,2020,6,12,8,"V",11,"V",6,"V",5,"V",6,"V",10,"V",29,"V",48,"V",25,"V",NA,"N",NA,"N",20,"V",19,"V",29,"V",24,"V",22,"V",26,"V",24,"V",20,"V",20,"V",26,"V",26,"V",18,"V",16,"V"
8,"Barcelona",19,"Barcelona",4,8,2020,6,13,15,"V",30,"V",36,"V",37,"V",48,"V",33,"V",26,"V",23,"V",19,"V",16,"V",14,"V",12,"V",13,"V",12,"V",19,"V",12,"V",8,"V",11,"V",14,"V",12,"V",13,"V",12,"V",18,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2020,6,14,11,"V",17,"V",25,"V",47,"V",51,"V",35,"V",31,"V",22,"V",19,"V",15,"V",7,"V",8,"V",9,"V",9,"V",13,"V",11,"V",13,"V",16,"V",20,"V",20,"V",24,"V",14,"V",13,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2020,6,15,30,"V",36,"V",33,"V",36,"V",32,"V",36,"V",47,"V",48,"V",45,"V",35,"V",18,"V",14,"V",15,"V",17,"V",12,"V",13,"V",17,"V",16,"V",18,"V",21,"V",13,"V",10,"V",9,"V",7,"V"
8,"Barcelona",19,"Barcelona",4,8,2020,6,16,7,"V",8,"V",14,"V",18,"V",31,"V",27,"V",37,"V",42,"V",44,"V",38,"V",35,"V",41,"V",28,"V",27,"V",26,"V",23,"V",29,"V",36,"V",33,"V",30,"V",27,"V",38,"V",47,"V",48,"V"
8,"Barcelona",19,"Barcelona",4,8,2020,6,17,47,"V",41,"V",33,"V",30,"V",28,"V",25,"V",30,"V",34,"V",31,"V",30,"V",26,"V",17,"V",12,"V",12,"V",18,"V",22,"V",18,"V",14,"V",17,"V",16,"V",17,"V",16,"V",13,"V",8,"V"
8,"Barcelona",19,"Barcelona",4,8,2020,6,18,6,"V",7,"V",15,"V",11,"V",13,"V",26,"V",38,"V",47,"V",46,"V",45,"V",39,"V",22,"V",10,"V",10,"V",8,"V",9,"V",8,"V",8,"V",9,"V",9,"V",9,"V",10,"V",8,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2020,6,19,13,"V",21,"V",29,"V",32,"V",46,"V",31,"V",39,"V",43,"V",42,"V",34,"V",23,"V",27,"V",21,"V",13,"V",12,"V",14,"V",14,"V",19,"V",15,"V",24,"V",23,"V",25,"V",19,"V",15,"V"
8,"Barcelona",19,"Barcelona",4,8,2020,6,20,14,"V",27,"V",35,"V",29,"V",29,"V",27,"V",33,"V",32,"V",30,"V",31,"V",29,"V",24,"V",16,"V",14,"V",12,"V",10,"V",12,"V",14,"V",17,"V",28,"V",22,"V",22,"V",15,"V",32,"V"
8,"Barcelona",19,"Barcelona",4,8,2020,6,21,32,"V",35,"V",36,"V",29,"V",29,"V",17,"V",16,"V",19,"V",18,"V",21,"V",20,"V",13,"V",14,"V",12,"V",11,"V",11,"V",14,"V",15,"V",17,"V",22,"V",25,"V",17,"V",16,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2020,6,22,26,"V",29,"V",33,"V",32,"V",27,"V",35,"V",37,"V",38,"V",44,"V",44,"V",50,"V",34,"V",12,"V",13,"V",17,"V",8,"V",7,"V",14,"V",14,"V",16,"V",14,"V",10,"V",9,"V",10,"V"
8,"Barcelona",19,"Barcelona",4,8,2020,6,23,19,"V",49,"V",41,"V",34,"V",35,"V",23,"V",40,"V",33,"V",55,"V",47,"V",36,"V",28,"V",24,"V",26,"V",22,"V",23,"V",25,"V",24,"V",25,"V",30,"V",33,"V",41,"V",41,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2020,6,24,38,"V",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2020,6,25,NA,"N",17,"V",16,"V",10,"V",33,"V",46,"V",48,"V",48,"V",64,"V",NA,"N",NA,"N",23,"V",15,"V",12,"V",9,"V",8,"V",15,"V",12,"V",14,"V",12,"V",31,"V",43,"V",51,"V",49,"V"
8,"Barcelona",19,"Barcelona",4,8,2020,6,26,50,"V",37,"V",40,"V",43,"V",46,"V",49,"V",54,"V",53,"V",59,"V",60,"V",75,"V",60,"V",21,"V",12,"V",11,"V",9,"V",13,"V",9,"V",6,"V",8,"V",14,"V",15,"V",18,"V",24,"V"
8,"Barcelona",19,"Barcelona",4,8,2020,6,27,56,"V",54,"V",52,"V",49,"V",50,"V",40,"V",38,"V",44,"V",43,"V",24,"V",6,"V",7,"V",5,"V",7,"V",5,"V",4,"V",5,"V",5,"V",7,"V",10,"V",8,"V",15,"V",10,"V",8,"V"
8,"Barcelona",19,"Barcelona",4,8,2020,6,28,5,"V",5,"V",3,"V",5,"V",23,"V",32,"V",34,"V",16,"V",12,"V",18,"V",20,"V",14,"V",14,"V",10,"V",6,"V",5,"V",6,"V",9,"V",11,"V",19,"V",14,"V",16,"V",18,"V",15,"V"
8,"Barcelona",19,"Barcelona",4,8,2020,6,29,18,"V",14,"V",8,"V",13,"V",19,"V",23,"V",30,"V",37,"V",41,"V",34,"V",19,"V",21,"V",15,"V",12,"V",NA,"N",9,"V",9,"V",7,"V",9,"V",17,"V",14,"V",10,"V",8,"V",7,"V"
8,"Barcelona",19,"Barcelona",4,8,2020,6,30,4,"V",5,"V",4,"V",4,"V",6,"V",8,"V",13,"V",16,"V",22,"V",19,"V",19,"V",21,"V",13,"V",9,"V",8,"V",11,"V",13,"V",13,"V",12,"V",14,"V",13,"V",10,"V",8,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,10,2020,6,1,5,"V",12,"V",17,"V",21,"V",12,"V",14,"V",16,"V",19,"V",22,"V",26,"V",22,"V",13,"V",18,"V",16,"V",11,"V",9,"V",14,"V",19,"V",20,"V",16,"V",17,"V",15,"V",18,"V",21,"V"
8,"Barcelona",19,"Barcelona",4,10,2020,6,2,12,"V",10,"V",7,"V",6,"V",6,"V",9,"V",12,"V",17,"V",24,"V",29,"V",28,"V",21,"V",19,"V",21,"V",15,"V",14,"V",15,"V",13,"V",17,"V",27,"V",44,"V",31,"V",24,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,10,2020,6,3,13,"V",10,"V",11,"V",10,"V",12,"V",17,"V",19,"V",16,"V",19,"V",23,"V",28,"V",21,"V",18,"V",22,"V",19,"V",23,"V",27,"V",32,"V",35,"V",33,"V",19,"V",20,"V",19,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,10,2020,6,4,9,"V",10,"V",13,"V",9,"V",3,"V",7,"V",9,"V",15,"V",14,"V",18,"V",NA,"N",35,"V",26,"V",21,"V",16,"V",17,"V",17,"V",22,"V",26,"V",23,"V",23,"V",21,"V",9,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,10,2020,6,5,6,"V",8,"V",7,"V",7,"V",11,"V",10,"V",9,"V",12,"V",18,"V",18,"V",16,"V",18,"V",16,"V",20,"V",13,"V",16,"V",15,"V",11,"V",17,"V",25,"V",30,"V",28,"V",22,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,10,2020,6,6,13,"V",11,"V",16,"V",18,"V",16,"V",15,"V",16,"V",17,"V",20,"V",21,"V",21,"V",19,"V",23,"V",19,"V",15,"V",17,"V",15,"V",14,"V",14,"V",18,"V",21,"V",29,"V",27,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,10,2020,6,7,22,"V",15,"V",14,"V",15,"V",15,"V",13,"V",12,"V",12,"V",8,"V",5,"V",12,"V",15,"V",12,"V",11,"V",12,"V",8,"V",8,"V",8,"V",10,"V",10,"V",12,"V",9,"V",8,"V",3,"V"
8,"Barcelona",19,"Barcelona",4,10,2020,6,8,4,"V",4,"V",4,"V",4,"V",5,"V",7,"V",10,"V",12,"V",15,"V",20,"V",15,"V",11,"V",11,"V",10,"V",9,"V",9,"V",9,"V",11,"V",15,"V",19,"V",10,"V",12,"V",13,"V",9,"V"
8,"Barcelona",19,"Barcelona",4,10,2020,6,9,9,"V",7,"V",8,"V",5,"V",5,"V",7,"V",7,"V",11,"V",16,"V",19,"V",19,"V",17,"V",18,"V",13,"V",12,"V",22,"V",20,"V",11,"V",12,"V",8,"V",8,"V",10,"V",10,"V",11,"V"
8,"Barcelona",19,"Barcelona",4,10,2020,6,10,10,"V",7,"V",8,"V",8,"V",8,"V",10,"V",11,"V",14,"V",18,"V",20,"V",19,"V",24,"V",19,"V",16,"V",14,"V",14,"V",14,"V",14,"V",14,"V",13,"V",9,"V",7,"V",8,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,10,2020,6,11,11,"V",12,"V",11,"V",12,"V",13,"V",13,"V",19,"V",18,"V",14,"V",11,"V",10,"V",10,"V",11,"V",10,"V",12,"V",11,"V",10,"V",14,"V",30,"V",37,"V",40,"V",32,"V",28,"V",27,"V"
8,"Barcelona",19,"Barcelona",4,10,2020,6,12,25,"V",27,"V",26,"V",24,"V",25,"V",29,"V",32,"V",36,"V",27,"V",19,"V",28,"V",22,"V",14,"V",30,"V",36,"V",30,"V",34,"V",31,"V",29,"V",88,"V",45,"V",31,"V",29,"V",26,"V"
