"CODI_PROVINCIA","PROVINCIA","CODI_MUNICIPI","MUNICIPI","ESTACIO","CODI_CONTAMINANT","ANY","MES","DIA","H01","V01","H02","V02","H03","V03","H04","V04","H05","V05","H06","V06","H07","V07","H08","V08","H09","V09","H10","V10","H11","V11","H12","V12","H13","V13","H14","V14","H15","V15","H16","V16","H17","V17","H18","V18","H19","V19","H20","V20","H21","V21","H22","V22","H23","V23","H24","V24"
8,"Barcelona",19,"Barcelona",4,7,2020,1,1,3,"V",3,"V",2,"V",1,"V",2,"V",6,"V",12,"V",20,"V",22,"V",17,"V",15,"V",13,"V",11,"V",9,"V",8,"V",5,"V",2,"V",1,"V",1,"V",18,"V",40,"V",44,"V",31,"V",33,"V"
8,"Barcelona",19,"Barcelona",4,7,2020,1,2,13,"V",7,"V",6,"V",6,"V",5,"V",18,"V",39,"V",63,"V",74,"V",71,"V",91,"V",90,"V",37,"V",14,"V",11,"V",9,"V",11,"V",12,"V",20,"V",18,"V",10,"V",3,"V",57,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,1,3,33,"V",13,"V",16,"V",3,"V",1,"V",4,"V",22,"V",32,"V",25,"V",18,"V",17,"V",20,"V",19,"V",23,"V",14,"V",9,"V",16,"V",20,"V",59,"V",56,"V",46,"V",40,"V",32,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,1,4,12,"V",11,"V",10,"V",6,"V",4,"V",5,"V",18,"V",36,"V",43,"V",38,"V",38,"V",50,"V",31,"V",21,"V",17,"V",25,"V",24,"V",14,"V",10,"V",5,"V",7,"V",2,"V",3,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,1,5,1,"V",1,"V",2,"V",2,"V",1,"V",1,"V",1,"V",2,"V",5,"V",6,"V",11,"V",13,"V",11,"V",12,"V",8,"V",4,"V",3,"V",5,"V",31,"V",73,"V",53,"V",33,"V",29,"V",25,"V"
8,"Barcelona",19,"Barcelona",4,7,2020,1,6,30,"V",27,"V",18,"V",10,"V",5,"V",5,"V",16,"V",10,"V",13,"V",16,"V",15,"V",16,"V",14,"V",9,"V",3,"V",2,"V",1,"V",7,"V",43,"V",90,"V",125,"V",60,"V",70,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,1,7,19,"V",16,"V",16,"V",8,"V",3,"V",5,"V",20,"V",55,"V",77,"V",53,"V",68,"V",53,"V",59,"V",87,"V",37,"V",46,"V",27,"V",68,"V",103,"V",90,"V",72,"V",46,"V",33,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,1,8,18,"V",10,"V",11,"V",30,"V",38,"V",50,"V",68,"V",94,"V",152,"V",175,"V",100,"V",123,"V",100,"V",54,"V",9,"V",8,"V",6,"V",12,"V",15,"V",115,"V",113,"V",107,"V",100,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,1,9,86,"V",64,"V",63,"V",44,"V",41,"V",40,"V",62,"V",108,"V",154,"V",186,"V",196,"V",202,"V",30,"V",21,"V",9,"V",10,"V",12,"V",12,"V",11,"V",9,"V",8,"V",6,"V",4,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,1,10,21,"V",5,"V",5,"V",3,"V",10,"V",4,"V",23,"V",52,"V",40,"V",13,"V",22,"V",17,"V",27,"V",22,"V",11,"V",10,"V",16,"V",47,"V",31,"V",25,"V",19,"V",19,"V",9,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,1,11,20,"V",19,"V",8,"V",12,"V",2,"V",2,"V",2,"V",7,"V",6,"V",12,"V",8,"V",9,"V",16,"V",9,"V",5,"V",4,"V",3,"V",1,"V",34,"V",51,"V",27,"V",6,"V",3,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,1,12,8,"V",5,"V",6,"V",7,"V",5,"V",8,"V",13,"V",11,"V",17,"V",31,"V",19,"V",24,"V",22,"V",9,"V",9,"V",5,"V",9,"V",11,"V",58,"V",43,"V",87,"V",106,"V",60,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,1,13,35,"V",40,"V",10,"V",3,"V",2,"V",4,"V",21,"V",83,"V",97,"V",104,"V",94,"V",100,"V",61,"V",49,"V",26,"V",13,"V",23,"V",15,"V",12,"V",19,"V",27,"V",18,"V",45,"V",70,"V"
8,"Barcelona",19,"Barcelona",4,7,2020,1,14,76,"V",59,"V",25,"V",21,"V",16,"V",27,"V",60,"V",104,"V",229,"V",196,"V",86,"V",40,"V",41,"V",22,"V",NA,"N",57,"V",89,"V",205,"V",75,"V",30,"V",29,"V",86,"V",73,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,1,15,71,"V",43,"V",41,"V",32,"V",17,"V",22,"V",39,"V",87,"V",132,"V",151,"V",168,"V",155,"V",132,"V",65,"V",25,"V",11,"V",15,"V",20,"V",32,"V",57,"V",73,"V",63,"V",64,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2020,1,16,18,"V",25,"V",14,"V",7,"V",9,"V",17,"V",29,"V",63,"V",86,"V",115,"V",135,"V",146,"V",89,"V",34,"V",21,"V",19,"V",26,"V",26,"V",16,"V",11,"V",6,"V",11,"V",50,"V",82,"V"
