"CODI_PROVINCIA","PROVINCIA","CODI_MUNICIPI","MUNICIPI","ESTACIO","CODI_CONTAMINANT","ANY","MES","DIA","H01","V01","H02","V02","H03","V03","H04","V04","H05","V05","H06","V06","H07","V07","H08","V08","H09","V09","H10","V10","H11","V11","H12","V12","H13","V13","H14","V14","H15","V15","H16","V16","H17","V17","H18","V18","H19","V19","H20","V20","H21","V21","H22","V22","H23","V23","H24","V24"
8,"Barcelona",19,"Barcelona",4,7,2021,12,1,23,"V",27,"V",13,"V",1,"V",1,"V",1,"V",2,"V",5,"V",9,"V",7,"V",6,"V",8,"V",9,"V",9,"V",15,"V",21,"V",8,"V",4,"V",3,"V",2,"V",3,"V",2,"V",2,"V",1,"V"
8,"Barcelona",19,"Barcelona",4,7,2021,12,2,2,"V",2,"V",2,"V",1,"V",1,"V",2,"V",3,"V",8,"V",12,"V",11,"V",9,"V",10,"V",6,"V",NA,"N",5,"V",4,"V",5,"V",14,"V",8,"V",8,"V",2,"V",2,"V",1,"V",2,"V"
8,"Barcelona",19,"Barcelona",4,7,2021,12,3,3,"V",1,"V",1,"V",1,"V",1,"V",1,"V",7,"V",27,"V",77,"V",73,"V",42,"V",22,"V",26,"V",9,"V",14,"V",15,"V",16,"V",42,"V",78,"V",110,"V",155,"V",107,"V",96,"V",69,"V"
8,"Barcelona",19,"Barcelona",4,7,2021,12,4,64,"V",55,"V",35,"V",4,"V",4,"V",2,"V",2,"V",2,"V",3,"V",8,"V",5,"V",9,"V",5,"V",3,"V",3,"V",3,"V",2,"V",2,"V",2,"V",1,"V",1,"V",1,"V",1,"V",1,"V"
8,"Barcelona",19,"Barcelona",4,7,2021,12,5,1,"V",1,"V",2,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",2,"V",2,"V",2,"V",2,"V",1,"V",2,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V"
8,"Barcelona",19,"Barcelona",4,7,2021,12,6,2,"V",1,"V",1,"V",1,"V",2,"V",1,"V",1,"V",1,"V",1,"V",3,"V",6,"V",4,"V",3,"V",3,"V",1,"V",1,"V",4,"V",2,"V",11,"V",38,"V",53,"V",50,"V",45,"V",27,"V"
8,"Barcelona",19,"Barcelona",4,7,2021,12,7,33,"V",34,"V",18,"V",11,"V",11,"V",2,"V",7,"V",21,"V",41,"V",56,"V",80,"V",50,"V",29,"V",16,"V",7,"V",6,"V",6,"V",6,"V",6,"V",8,"V",4,"V",6,"V",25,"V",14,"V"
8,"Barcelona",19,"Barcelona",4,7,2021,12,8,8,"V",28,"V",26,"V",4,"V",6,"V",2,"V",2,"V",1,"V",1,"V",1,"V",1,"V",2,"V",2,"V",2,"V",1,"V",1,"V",1,"V",1,"V",1,"V",2,"V",1,"V",1,"V",1,"V",1,"V"
8,"Barcelona",19,"Barcelona",4,7,2021,12,9,1,"V",1,"V",2,"V",1,"V",1,"V",1,"V",1,"V",2,"V",4,"V",7,"V",13,"V",8,"V",5,"V",5,"V",4,"V",3,"V",3,"V",6,"V",3,"V",1,"V",1,"V",1,"V",1,"V",2,"V"
8,"Barcelona",19,"Barcelona",4,7,2021,12,10,2,"V",7,"V",1,"V",1,"V",1,"V",1,"V",1,"V",2,"V",3,"V",3,"V",4,"V",4,"V",3,"V",4,"V",2,"V",2,"V",1,"V",2,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V"
8,"Barcelona",19,"Barcelona",4,7,2021,12,11,4,"V",5,"V",2,"V",1,"V",1,"V",2,"V",3,"V",7,"V",20,"V",24,"V",19,"V",21,"V",7,"V",3,"V",2,"V",2,"V",1,"V",1,"V",3,"V",9,"V",42,"V",31,"V",21,"V",9,"V"
8,"Barcelona",19,"Barcelona",4,7,2021,12,12,8,"V",8,"V",6,"V",4,"V",4,"V",8,"V",10,"V",9,"V",7,"V",4,"V",4,"V",4,"V",4,"V",6,"V",4,"V",2,"V",3,"V",5,"V",8,"V",30,"V",7,"V",9,"V",16,"V",15,"V"
8,"Barcelona",19,"Barcelona",4,7,2021,12,13,5,"V",9,"V",20,"V",10,"V",7,"V",15,"V",32,"V",55,"V",80,"V",73,"V",91,"V",92,"V",72,"V",16,"V",12,"V",8,"V",5,"V",7,"V",11,"V",22,"V",68,"V",77,"V",93,"V",75,"V"
8,"Barcelona",19,"Barcelona",4,7,2021,12,14,47,"V",30,"V",25,"V",19,"V",14,"V",21,"V",23,"V",34,"V",67,"V",76,"V",52,"V",66,"V",50,"V",NA,"N",NA,"N",4,"V",3,"V",3,"V",88,"V",101,"V",175,"V",175,"V",122,"V",87,"V"
8,"Barcelona",19,"Barcelona",4,7,2021,12,15,80,"V",69,"V",49,"V",34,"V",23,"V",30,"V",46,"V",68,"V",91,"V",115,"V",125,"V",79,"V",73,"V",63,"V",46,"V",16,"V",17,"V",35,"V",95,"V",183,"V",225,"V",132,"V",134,"V",120,"V"
8,"Barcelona",19,"Barcelona",4,7,2021,12,16,89,"V",74,"V",65,"V",51,"V",32,"V",33,"V",38,"V",61,"V",94,"V",90,"V",111,"V",55,"V",49,"V",16,"V",7,"V",5,"V",3,"V",10,"V",67,"V",113,"V",158,"V",104,"V",96,"V",94,"V"
8,"Barcelona",19,"Barcelona",4,7,2021,12,17,87,"V",68,"V",55,"V",34,"V",20,"V",14,"V",38,"V",49,"V",67,"V",66,"V",53,"V",39,"V",10,"V",9,"V",6,"V",5,"V",4,"V",4,"V",3,"V",4,"V",22,"V",31,"V",29,"V",42,"V"
8,"Barcelona",19,"Barcelona",4,7,2021,12,18,28,"V",26,"V",32,"V",23,"V",19,"V",23,"V",30,"V",35,"V",39,"V",54,"V",52,"V",48,"V",38,"V",18,"V",6,"V",3,"V",3,"V",4,"V",35,"V",65,"V",80,"V",39,"V",21,"V",30,"V"
