"CODI_PROVINCIA","PROVINCIA","CODI_MUNICIPI","MUNICIPI","ESTACIO","CODI_CONTAMINANT","ANY","MES","DIA","H01","V01","H02","V02","H03","V03","H04","V04","H05","V05","H06","V06","H07","V07","H08","V08","H09","V09","H10","V10","H11","V11","H12","V12","H13","V13","H14","V14","H15","V15","H16","V16","H17","V17","H18","V18","H19","V19","H20","V20","H21","V21","H22","V22","H23","V23","H24","V24"
8,"Barcelona",19,"Barcelona",4,7,2021,5,1,2,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",2,"V",3,"V",2,"V",4,"V",2,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2021,5,2,1,"V",1,"V",1,"V",2,"V",1,"V",1,"V",1,"V",1,"V",1,"V",3,"V",2,"V",2,"V",1,"V",2,"V",2,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",2,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2021,5,3,1,"V",1,"V",1,"V",1,"V",1,"V",3,"V",5,"V",26,"V",34,"V",25,"V",13,"V",3,"V",4,"V",4,"V",3,"V",3,"V",3,"V",2,"V",2,"V",2,"V",1,"V",1,"V",1,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2021,5,4,3,"V",1,"V",1,"V",2,"V",1,"V",2,"V",8,"V",27,"V",47,"V",52,"V",37,"V",14,"V",8,"V",5,"V",3,"V",3,"V",2,"V",2,"V",2,"V",3,"V",3,"V",2,"V",1,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2021,5,5,1,"V",1,"V",1,"V",2,"V",1,"V",2,"V",1,"V",13,"V",26,"V",39,"V",9,"V",5,"V",4,"V",3,"V",2,"V",3,"V",2,"V",2,"V",2,"V",1,"V",2,"V",1,"V",1,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2021,5,6,1,"V",1,"V",1,"V",1,"V",1,"V",2,"V",2,"V",19,"V",16,"V",13,"V",11,"V",12,"V",6,"V",6,"V",6,"V",6,"V",6,"V",6,"V",5,"V",4,"V",3,"V",3,"V",2,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2021,5,7,8,"V",2,"V",1,"V",1,"V",1,"V",2,"V",5,"V",18,"V",41,"V",12,"V",9,"V",4,"V",5,"V",3,"V",3,"V",2,"V",3,"V",2,"V",3,"V",3,"V",2,"V",2,"V",1,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2021,5,8,1,"V",1,"V",2,"V",10,"V",3,"V",3,"V",6,"V",5,"V",6,"V",5,"V",8,"V",7,"V",6,"V",6,"V",6,"V",3,"V",3,"V",3,"V",3,"V",3,"V",3,"V",2,"V",1,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2021,5,9,3,"V",1,"V",1,"V",3,"V",1,"V",2,"V",2,"V",2,"V",1,"V",2,"V",1,"V",1,"V",1,"V",2,"V",1,"V",1,"V",1,"V",1,"V",2,"V",1,"V",1,"V",1,"V",3,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2021,5,10,2,"V",2,"V",1,"V",1,"V",2,"V",2,"V",12,"V",35,"V",58,"V",6,"V",6,"V",6,"V",12,"V",7,"V",12,"V",9,"V",5,"V",4,"V",6,"V",4,"V",4,"V",2,"V",2,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2021,5,11,1,"V",1,"V",2,"V",1,"V",1,"V",1,"V",11,"V",4,"V",3,"V",4,"V",2,"V",3,"V",4,"V",3,"V",3,"V",3,"V",2,"V",2,"V",2,"V",2,"V",1,"V",1,"V",1,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2021,5,12,1,"V",5,"V",2,"V",1,"V",1,"V",1,"V",4,"V",22,"V",53,"V",50,"V",22,"V",14,"V",13,"V",9,"V",5,"V",6,"V",7,"V",6,"V",7,"V",4,"V",3,"V",1,"V",2,"V",1,"V"
8,"Barcelona",19,"Barcelona",4,7,2021,5,13,2,"V",2,"V",1,"V",1,"V",1,"V",1,"V",1,"V",6,"V",9,"V",4,"V",7,"V",7,"V",NA,"N",NA,"N",NA,"N",NA,"N",4,"V",7,"V",5,"V",3,"V",5,"V",3,"V",3,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2021,5,14,2,"V",1,"V",1,"V",1,"V",1,"V",2,"V",1,"V",1,"V",3,"V",4,"V",3,"V",3,"V",7,"V",4,"V",3,"V",2,"V",2,"V",3,"V",3,"V",2,"V",1,"V",1,"V",NA,"N",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2021,5,15,2,"V",1,"V",1,"V",1,"V",1,"V",1,"V",2,"V",10,"V",20,"V",9,"V",7,"V",4,"V",5,"V",5,"V",6,"V",4,"V",2,"V",3,"V",3,"V",4,"V",7,"V",4,"V",1,"V",1,"V"
8,"Barcelona",19,"Barcelona",4,7,2021,5,16,1,"V",1,"V",2,"V",1,"V",1,"V",2,"V",2,"V",3,"V",2,"V",11,"V",5,"V",4,"V",2,"V",2,"V",2,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",2,"V",1,"V",1,"V"
8,"Barcelona",19,"Barcelona",4,7,2021,5,17,1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",2,"V",5,"V",7,"V",5,"V",7,"V",5,"V",4,"V",4,"V",4,"V",3,"V",3,"V",3,"V",2,"V",2,"V",1,"V",1,"V",1,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2021,5,18,3,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",9,"V",9,"V",5,"V",5,"V",8,"V",11,"V",7,"V",7,"V",6,"V",5,"V",5,"V",5,"V",3,"V",3,"V",2,"V",1,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2021,5,19,1,"V",1,"V",1,"V",1,"V",1,"V",2,"V",2,"V",7,"V",14,"V",5,"V",6,"V",8,"V",10,"V",7,"V",4,"V",4,"V",2,"V",4,"V",2,"V",1,"V",1,"V",1,"V",1,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2021,5,20,1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",2,"V",6,"V",3,"V",3,"V",2,"V",3,"V",12,"V",2,"V",2,"V",4,"V",4,"V",6,"V",3,"V",3,"V",2,"V",2,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2021,5,21,2,"V",2,"V",1,"V",1,"V",1,"V",7,"V",14,"V",13,"V",10,"V",8,"V",7,"V",7,"V",7,"V",6,"V",4,"V",3,"V",3,"V",3,"V",5,"V",3,"V",2,"V",2,"V",2,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2021,5,22,1,"V",1,"V",1,"V",1,"V",1,"V",2,"V",2,"V",1,"V",2,"V",1,"V",2,"V",2,"V",1,"V",2,"V",1,"V",1,"V",2,"V",1,"V",1,"V",1,"V",2,"V",1,"V",1,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2021,5,23,1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",3,"V",5,"V",6,"V",2,"V",1,"V",2,"V",2,"V",1,"V",2,"V",1,"V",2,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V"
8,"Barcelona",19,"Barcelona",4,7,2021,5,24,2,"V",1,"V",1,"V",1,"V",1,"V",2,"V",1,"V",3,"V",4,"V",3,"V",4,"V",4,"V",5,"V",4,"V",4,"V",2,"V",3,"V",3,"V",3,"V",3,"V",1,"V",1,"V",1,"V",1,"V"
8,"Barcelona",19,"Barcelona",4,7,2021,5,25,4,"V",1,"V",2,"V",1,"V",1,"V",2,"V",2,"V",5,"V",14,"V",12,"V",6,"V",4,"V",6,"V",8,"V",4,"V",3,"V",2,"V",3,"V",3,"V",2,"V",1,"V",1,"V",1,"V",1,"V"
8,"Barcelona",19,"Barcelona",4,7,2021,5,26,1,"V",1,"V",1,"V",1,"V",1,"V",2,"V",9,"V",26,"V",26,"V",20,"V",10,"V",6,"V",5,"V",4,"V",2,"V",3,"V",3,"V",2,"V",2,"V",2,"V",1,"V",2,"V",3,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2021,5,27,1,"V",1,"V",1,"V",1,"V",1,"V",8,"V",7,"V",25,"V",30,"V",16,"V",7,"V",4,"V",4,"V",3,"V",6,"V",3,"V",3,"V",4,"V",3,"V",2,"V",1,"V",1,"V",1,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2021,5,28,2,"V",3,"V",3,"V",1,"V",2,"V",5,"V",9,"V",24,"V",40,"V",16,"V",7,"V",5,"V",5,"V",2,"V",2,"V",1,"V",2,"V",3,"V",3,"V",1,"V",2,"V",1,"V",2,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2021,5,29,5,"V",1,"V",8,"V",2,"V",1,"V",2,"V",4,"V",10,"V",16,"V",16,"V",13,"V",10,"V",9,"V",7,"V",6,"V",5,"V",6,"V",3,"V",4,"V",7,"V",7,"V",13,"V",3,"V",4,"V"
8,"Barcelona",19,"Barcelona",4,7,2021,5,30,11,"V",11,"V",1,"V",1,"V",1,"V",1,"V",1,"V",2,"V",5,"V",6,"V",4,"V",3,"V",4,"V",3,"V",3,"V",2,"V",3,"V",1,"V",2,"V",1,"V",1,"V",1,"V",1,"V",1,"V"
8,"Barcelona",19,"Barcelona",4,7,2021,5,31,1,"V",2,"V",1,"V",1,"V",1,"V",1,"V",1,"V",13,"V",26,"V",26,"V",18,"V",8,"V",4,"V",3,"V",2,"V",2,"V",2,"V",3,"V",1,"V",2,"V",1,"V",1,"V",1,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2021,5,1,10,"V",5,"V",4,"V",3,"V",3,"V",5,"V",8,"V",12,"V",12,"V",23,"V",20,"V",21,"V",18,"V",17,"V",9,"V",8,"V",8,"V",10,"V",11,"V",11,"V",17,"V",23,"V",30,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2021,5,2,16,"V",13,"V",5,"V",5,"V",5,"V",6,"V",10,"V",16,"V",16,"V",19,"V",13,"V",13,"V",10,"V",11,"V",9,"V",5,"V",5,"V",5,"V",6,"V",8,"V",9,"V",10,"V",13,"V",NA,"N"
