"CODI_PROVINCIA","PROVINCIA","CODI_MUNICIPI","MUNICIPI","ESTACIO","CODI_CONTAMINANT","ANY","MES","DIA","H01","V01","H02","V02","H03","V03","H04","V04","H05","V05","H06","V06","H07","V07","H08","V08","H09","V09","H10","V10","H11","V11","H12","V12","H13","V13","H14","V14","H15","V15","H16","V16","H17","V17","H18","V18","H19","V19","H20","V20","H21","V21","H22","V22","H23","V23","H24","V24"
8,"Barcelona",19,"Barcelona",4,7,2019,11,1,40,"V",45,"V",29,"V",26,"V",19,"V",12,"V",10,"V",17,"V",17,"V",14,"V",13,"V",10,"V",3,"V",3,"V",2,"V",1,"V",2,"V",5,"V",25,"V",52,"V",74,"V",57,"V",63,"V",63,"V"
8,"Barcelona",19,"Barcelona",4,7,2019,11,2,50,"V",28,"V",23,"V",26,"V",18,"V",17,"V",31,"V",35,"V",11,"V",21,"V",7,"V",5,"V",11,"V",15,"V",8,"V",8,"V",6,"V",4,"V",4,"V",2,"V",11,"V",25,"V",36,"V",18,"V"
8,"Barcelona",19,"Barcelona",4,7,2019,11,3,3,"V",3,"V",4,"V",1,"V",1,"V",1,"V",1,"V",1,"V",2,"V",4,"V",3,"V",2,"V",2,"V",2,"V",2,"V",1,"V",1,"V",2,"V",2,"V",2,"V",1,"V",1,"V",3,"V",1,"V"
8,"Barcelona",19,"Barcelona",4,7,2019,11,4,1,"V",1,"V",2,"V",1,"V",1,"V",2,"V",7,"V",54,"V",79,"V",39,"V",14,"V",9,"V",5,"V",5,"V",5,"V",9,"V",8,"V",8,"V",29,"V",33,"V",49,"V",58,"V",24,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2019,11,5,1,"V",1,"V",3,"V",1,"V",1,"V",1,"V",6,"V",5,"V",8,"V",8,"V",4,"V",4,"V",4,"V",4,"V",3,"V",3,"V",2,"V",2,"V",2,"V",2,"V",2,"V",3,"V",2,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2019,11,6,1,"V",2,"V",1,"V",1,"V",1,"V",1,"V",3,"V",4,"V",19,"V",10,"V",8,"V",10,"V",7,"V",8,"V",5,"V",3,"V",3,"V",6,"V",4,"V",3,"V",3,"V",3,"V",2,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2019,11,7,3,"V",16,"V",7,"V",2,"V",1,"V",1,"V",6,"V",60,"V",73,"V",35,"V",15,"V",10,"V",10,"V",11,"V",7,"V",7,"V",5,"V",3,"V",2,"V",4,"V",2,"V",1,"V",9,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2019,11,8,11,"V",14,"V",1,"V",1,"V",1,"V",1,"V",2,"V",3,"V",10,"V",12,"V",6,"V",9,"V",6,"V",7,"V",5,"V",4,"V",4,"V",3,"V",2,"V",2,"V",2,"V",3,"V",1,"V",1,"V"
8,"Barcelona",19,"Barcelona",4,7,2019,11,9,1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",5,"V",3,"V",5,"V",4,"V",4,"V",5,"V",5,"V",5,"V",3,"V",3,"V",4,"V",3,"V",7,"V",2,"V",3,"V",2,"V",3,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2019,11,10,1,"V",1,"V",4,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",3,"V",3,"V",4,"V",6,"V",3,"V",3,"V",2,"V",3,"V",2,"V",3,"V",3,"V",5,"V",3,"V",1,"V",2,"V"
8,"Barcelona",19,"Barcelona",4,7,2019,11,11,1,"V",2,"V",1,"V",1,"V",1,"V",1,"V",4,"V",8,"V",9,"V",9,"V",8,"V",10,"V",11,"V",10,"V",11,"V",9,"V",7,"V",5,"V",5,"V",4,"V",4,"V",13,"V",2,"V",2,"V"
8,"Barcelona",19,"Barcelona",4,7,2019,11,12,1,"V",2,"V",2,"V",1,"V",2,"V",2,"V",3,"V",21,"V",30,"V",50,"V",17,"V",12,"V",10,"V",15,"V",5,"V",5,"V",4,"V",9,"V",4,"V",4,"V",5,"V",19,"V",52,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2019,11,13,5,"V",2,"V",1,"V",1,"V",2,"V",3,"V",14,"V",26,"V",26,"V",33,"V",45,"V",28,"V",16,"V",16,"V",9,"V",11,"V",10,"V",11,"V",11,"V",49,"V",51,"V",55,"V",85,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2019,11,14,60,"V",63,"V",35,"V",34,"V",21,"V",33,"V",8,"V",86,"V",133,"V",94,"V",87,"V",31,"V",10,"V",9,"V",8,"V",9,"V",8,"V",4,"V",6,"V",46,"V",98,"V",86,"V",53,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2019,11,15,39,"V",23,"V",9,"V",5,"V",2,"V",3,"V",11,"V",25,"V",31,"V",21,"V",18,"V",17,"V",13,"V",10,"V",6,"V",5,"V",5,"V",4,"V",6,"V",5,"V",4,"V",3,"V",3,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2019,11,16,10,"V",4,"V",5,"V",2,"V",2,"V",4,"V",4,"V",3,"V",5,"V",8,"V",10,"V",12,"V",7,"V",5,"V",5,"V",4,"V",3,"V",2,"V",2,"V",5,"V",3,"V",3,"V",2,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2019,11,17,2,"V",2,"V",2,"V",2,"V",1,"V",1,"V",1,"V",2,"V",2,"V",3,"V",6,"V",5,"V",4,"V",7,"V",3,"V",4,"V",2,"V",6,"V",6,"V",4,"V",12,"V",58,"V",37,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2019,11,18,26,"V",22,"V",9,"V",2,"V",2,"V",4,"V",14,"V",55,"V",91,"V",63,"V",39,"V",11,"V",11,"V",15,"V",8,"V",5,"V",8,"V",18,"V",8,"V",6,"V",11,"V",40,"V",27,"V",9,"V"
8,"Barcelona",19,"Barcelona",4,7,2019,11,19,19,"V",3,"V",2,"V",1,"V",1,"V",1,"V",5,"V",11,"V",38,"V",47,"V",20,"V",20,"V",8,"V",8,"V",NA,"N",NA,"N",7,"V",29,"V",69,"V",49,"V",87,"V",72,"V",79,"V",65,"V"
8,"Barcelona",19,"Barcelona",4,7,2019,11,20,53,"V",21,"V",15,"V",16,"V",11,"V",16,"V",39,"V",67,"V",93,"V",100,"V",113,"V",97,"V",79,"V",49,"V",29,"V",24,"V",16,"V",28,"V",92,"V",119,"V",167,"V",80,"V",64,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2019,11,21,63,"V",51,"V",23,"V",7,"V",5,"V",16,"V",32,"V",88,"V",111,"V",102,"V",67,"V",11,"V",4,"V",6,"V",11,"V",7,"V",9,"V",20,"V",19,"V",21,"V",6,"V",2,"V",6,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2019,11,22,11,"V",8,"V",13,"V",22,"V",13,"V",19,"V",33,"V",64,"V",92,"V",76,"V",52,"V",60,"V",87,"V",44,"V",35,"V",23,"V",16,"V",9,"V",6,"V",10,"V",8,"V",3,"V",2,"V",1,"V"
8,"Barcelona",19,"Barcelona",4,7,2019,11,23,1,"V",3,"V",1,"V",1,"V",1,"V",1,"V",14,"V",27,"V",5,"V",7,"V",5,"V",4,"V",3,"V",3,"V",2,"V",2,"V",1,"V",2,"V",1,"V",1,"V",2,"V",1,"V",1,"V",4,"V"
8,"Barcelona",19,"Barcelona",4,7,2019,11,24,1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",2,"V",4,"V",5,"V",4,"V",3,"V",2,"V",1,"V",1,"V",1,"V",8,"V",17,"V",13,"V",7,"V",15,"V",2,"V"
8,"Barcelona",19,"Barcelona",4,7,2019,11,25,1,"V",1,"V",3,"V",1,"V",1,"V",1,"V",7,"V",45,"V",127,"V",93,"V",72,"V",93,"V",50,"V",11,"V",7,"V",23,"V",40,"V",138,"V",158,"V",166,"V",168,"V",168,"V",114,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2019,11,26,65,"V",71,"V",72,"V",42,"V",19,"V",23,"V",67,"V",117,"V",187,"V",187,"V",188,"V",56,"V",22,"V",61,"V",29,"V",19,"V",16,"V",11,"V",10,"V",18,"V",13,"V",32,"V",46,"V",70,"V"
8,"Barcelona",19,"Barcelona",4,7,2019,11,27,66,"V",9,"V",14,"V",6,"V",7,"V",21,"V",52,"V",11,"V",5,"V",6,"V",21,"V",9,"V",6,"V",4,"V",2,"V",3,"V",6,"V",2,"V",10,"V",34,"V",24,"V",16,"V",8,"V",4,"V"
8,"Barcelona",19,"Barcelona",4,7,2019,11,28,5,"V",6,"V",12,"V",8,"V",2,"V",3,"V",4,"V",7,"V",10,"V",5,"V",6,"V",13,"V",10,"V",5,"V",3,"V",9,"V",5,"V",9,"V",52,"V",60,"V",64,"V",61,"V",86,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2019,11,29,1,"V",1,"V",1,"V",1,"V",2,"V",1,"V",3,"V",5,"V",100,"V",35,"V",14,"V",13,"V",10,"V",8,"V",3,"V",3,"V",8,"V",5,"V",2,"V",2,"V",2,"V",8,"V",47,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2019,11,30,28,"V",25,"V",30,"V",25,"V",20,"V",14,"V",11,"V",27,"V",34,"V",48,"V",43,"V",50,"V",27,"V",34,"V",10,"V",7,"V",7,"V",5,"V",5,"V",3,"V",4,"V",7,"V",43,"V",30,"V"
8,"Barcelona",19,"Barcelona",4,8,2019,11,1,65,"V",60,"V",59,"V",53,"V",45,"V",41,"V",35,"V",34,"V",30,"V",29,"V",27,"V",30,"V",14,"V",13,"V",9,"V",10,"V",23,"V",57,"V",74,"V",78,"V",83,"V",76,"V",69,"V",63,"V"
8,"Barcelona",19,"Barcelona",4,8,2019,11,2,60,"V",52,"V",47,"V",44,"V",44,"V",40,"V",37,"V",33,"V",31,"V",32,"V",20,"V",14,"V",23,"V",44,"V",35,"V",32,"V",25,"V",34,"V",35,"V",36,"V",64,"V",76,"V",72,"V",63,"V"
8,"Barcelona",19,"Barcelona",4,8,2019,11,3,42,"V",43,"V",32,"V",8,"V",7,"V",6,"V",11,"V",14,"V",14,"V",18,"V",10,"V",10,"V",8,"V",8,"V",9,"V",8,"V",8,"V",11,"V",10,"V",11,"V",9,"V",8,"V",16,"V",21,"V"
8,"Barcelona",19,"Barcelona",4,8,2019,11,4,19,"V",12,"V",10,"V",8,"V",7,"V",21,"V",42,"V",67,"V",76,"V",62,"V",44,"V",26,"V",19,"V",19,"V",23,"V",44,"V",43,"V",53,"V",76,"V",77,"V",77,"V",82,"V",40,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2019,11,5,12,"V",13,"V",13,"V",9,"V",12,"V",10,"V",14,"V",35,"V",42,"V",32,"V",16,"V",15,"V",13,"V",16,"V",15,"V",15,"V",18,"V",23,"V",19,"V",24,"V",20,"V",18,"V",15,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2019,11,6,10,"V",10,"V",8,"V",6,"V",7,"V",8,"V",14,"V",26,"V",45,"V",29,"V",21,"V",21,"V",19,"V",23,"V",18,"V",17,"V",26,"V",40,"V",47,"V",35,"V",31,"V",44,"V",27,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2019,11,7,41,"V",57,"V",49,"V",25,"V",19,"V",28,"V",38,"V",64,"V",65,"V",57,"V",41,"V",32,"V",38,"V",38,"V",27,"V",30,"V",35,"V",35,"V",28,"V",41,"V",31,"V",35,"V",55,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2019,11,8,53,"V",47,"V",11,"V",7,"V",5,"V",8,"V",16,"V",29,"V",40,"V",37,"V",22,"V",24,"V",20,"V",21,"V",17,"V",20,"V",21,"V",22,"V",20,"V",23,"V",23,"V",23,"V",13,"V",11,"V"
8,"Barcelona",19,"Barcelona",4,8,2019,11,9,10,"V",9,"V",10,"V",8,"V",7,"V",6,"V",11,"V",18,"V",23,"V",14,"V",13,"V",14,"V",16,"V",19,"V",17,"V",21,"V",43,"V",32,"V",52,"V",26,"V",33,"V",33,"V",34,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2019,11,10,18,"V",17,"V",37,"V",20,"V",15,"V",11,"V",12,"V",13,"V",24,"V",22,"V",16,"V",15,"V",17,"V",13,"V",13,"V",9,"V",12,"V",18,"V",41,"V",34,"V",43,"V",30,"V",16,"V",13,"V"
8,"Barcelona",19,"Barcelona",4,8,2019,11,11,19,"V",12,"V",8,"V",6,"V",13,"V",9,"V",14,"V",26,"V",31,"V",27,"V",22,"V",23,"V",22,"V",27,"V",37,"V",35,"V",36,"V",39,"V",40,"V",37,"V",43,"V",51,"V",22,"V",18,"V"
8,"Barcelona",19,"Barcelona",4,8,2019,11,12,20,"V",19,"V",29,"V",23,"V",23,"V",19,"V",32,"V",59,"V",56,"V",62,"V",41,"V",33,"V",30,"V",35,"V",22,"V",27,"V",30,"V",48,"V",40,"V",32,"V",45,"V",69,"V",72,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2019,11,13,51,"V",26,"V",29,"V",27,"V",33,"V",30,"V",41,"V",51,"V",51,"V",54,"V",56,"V",49,"V",45,"V",41,"V",34,"V",39,"V",44,"V",55,"V",61,"V",69,"V",67,"V",68,"V",63,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2019,11,14,52,"V",50,"V",50,"V",47,"V",47,"V",45,"V",29,"V",57,"V",67,"V",66,"V",66,"V",46,"V",32,"V",34,"V",31,"V",41,"V",39,"V",38,"V",51,"V",73,"V",75,"V",70,"V",67,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2019,11,15,58,"V",48,"V",40,"V",32,"V",22,"V",30,"V",42,"V",50,"V",53,"V",44,"V",34,"V",31,"V",28,"V",22,"V",22,"V",24,"V",28,"V",31,"V",45,"V",50,"V",43,"V",43,"V",28,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2019,11,16,49,"V",39,"V",37,"V",25,"V",29,"V",30,"V",29,"V",22,"V",22,"V",21,"V",21,"V",24,"V",18,"V",17,"V",20,"V",19,"V",21,"V",21,"V",24,"V",29,"V",25,"V",24,"V",25,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2019,11,17,13,"V",11,"V",10,"V",11,"V",7,"V",7,"V",14,"V",20,"V",10,"V",18,"V",17,"V",15,"V",13,"V",22,"V",15,"V",16,"V",17,"V",44,"V",49,"V",44,"V",53,"V",69,"V",64,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2019,11,18,54,"V",48,"V",42,"V",24,"V",20,"V",28,"V",35,"V",44,"V",47,"V",45,"V",44,"V",26,"V",30,"V",41,"V",26,"V",19,"V",41,"V",55,"V",43,"V",43,"V",54,"V",60,"V",56,"V",48,"V"
8,"Barcelona",19,"Barcelona",4,8,2019,11,19,48,"V",26,"V",18,"V",17,"V",12,"V",11,"V",19,"V",40,"V",53,"V",53,"V",37,"V",36,"V",24,"V",26,"V",NA,"N",NA,"N",43,"V",66,"V",78,"V",77,"V",80,"V",71,"V",66,"V",61,"V"
8,"Barcelona",19,"Barcelona",4,8,2019,11,20,56,"V",45,"V",39,"V",35,"V",33,"V",32,"V",35,"V",41,"V",46,"V",48,"V",53,"V",53,"V",58,"V",63,"V",59,"V",58,"V",59,"V",70,"V",85,"V",90,"V",98,"V",84,"V",77,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2019,11,21,68,"V",59,"V",50,"V",41,"V",37,"V",39,"V",44,"V",52,"V",63,"V",67,"V",65,"V",33,"V",21,"V",26,"V",36,"V",35,"V",54,"V",66,"V",71,"V",76,"V",62,"V",58,"V",64,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2019,11,22,63,"V",59,"V",54,"V",54,"V",47,"V",49,"V",50,"V",58,"V",59,"V",58,"V",57,"V",55,"V",68,"V",61,"V",60,"V",53,"V",53,"V",48,"V",51,"V",47,"V",51,"V",27,"V",17,"V",9,"V"
8,"Barcelona",19,"Barcelona",4,8,2019,11,23,17,"V",16,"V",7,"V",7,"V",21,"V",35,"V",47,"V",63,"V",38,"V",33,"V",18,"V",13,"V",8,"V",8,"V",6,"V",7,"V",6,"V",10,"V",9,"V",7,"V",10,"V",10,"V",8,"V",6,"V"
8,"Barcelona",19,"Barcelona",4,8,2019,11,24,2,"V",2,"V",2,"V",5,"V",6,"V",2,"V",3,"V",3,"V",3,"V",4,"V",8,"V",10,"V",8,"V",7,"V",5,"V",5,"V",11,"V",27,"V",46,"V",72,"V",60,"V",53,"V",51,"V",17,"V"
8,"Barcelona",19,"Barcelona",4,8,2019,11,25,7,"V",7,"V",13,"V",13,"V",11,"V",11,"V",38,"V",48,"V",64,"V",61,"V",57,"V",65,"V",54,"V",26,"V",22,"V",50,"V",62,"V",76,"V",83,"V",85,"V",84,"V",78,"V",61,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2019,11,26,45,"V",43,"V",40,"V",36,"V",28,"V",26,"V",30,"V",39,"V",53,"V",63,"V",76,"V",54,"V",39,"V",67,"V",61,"V",61,"V",67,"V",62,"V",67,"V",78,"V",76,"V",83,"V",79,"V",82,"V"
8,"Barcelona",19,"Barcelona",4,8,2019,11,27,79,"V",67,"V",53,"V",50,"V",49,"V",50,"V",53,"V",40,"V",29,"V",26,"V",32,"V",26,"V",23,"V",16,"V",15,"V",23,"V",33,"V",32,"V",45,"V",80,"V",84,"V",77,"V",63,"V",57,"V"
8,"Barcelona",19,"Barcelona",4,8,2019,11,28,69,"V",66,"V",65,"V",48,"V",43,"V",40,"V",22,"V",32,"V",36,"V",26,"V",22,"V",33,"V",27,"V",21,"V",19,"V",44,"V",31,"V",56,"V",83,"V",88,"V",91,"V",90,"V",86,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2019,11,29,8,"V",13,"V",10,"V",17,"V",9,"V",14,"V",23,"V",44,"V",74,"V",55,"V",39,"V",31,"V",25,"V",19,"V",14,"V",13,"V",19,"V",32,"V",24,"V",21,"V",32,"V",70,"V",84,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,8,2019,11,30,72,"V",71,"V",65,"V",57,"V",49,"V",39,"V",36,"V",36,"V",37,"V",39,"V",42,"V",61,"V",54,"V",57,"V",33,"V",35,"V",46,"V",44,"V",43,"V",46,"V",50,"V",56,"V",69,"V",65,"V"
8,"Barcelona",19,"Barcelona",4,10,2019,11,1,32,"V",34,"V",34,"V",30,"V",25,"V",23,"V",20,"V",23,"V",25,"V",31,"V",25,"V",27,"V",23,"V",20,"V",16,"V",15,"V",14,"V",25,"V",28,"V",31,"V",39,"V",40,"V",37,"V",36,"V"
8,"Barcelona",19,"Barcelona",4,10,2019,11,2,33,"V",28,"V",28,"V",31,"V",28,"V",24,"V",24,"V",21,"V",10,"V",23,"V",12,"V",11,"V",23,"V",31,"V",18,"V",20,"V",17,"V",20,"V",25,"V",7,"V",13,"V",24,"V",31,"V",26,"V"
8,"Barcelona",19,"Barcelona",4,10,2019,11,3,13,"V",11,"V",14,"V",2,"V",1,"V",2,"V",4,"V",5,"V",5,"V",12,"V",34,"V",16,"V",28,"V",31,"V",42,"V",33,"V",28,"V",27,"V",31,"V",25,"V",15,"V",17,"V",13,"V",10,"V"
8,"Barcelona",19,"Barcelona",4,10,2019,11,4,11,"V",10,"V",8,"V",9,"V",9,"V",12,"V",12,"V",19,"V",34,"V",36,"V",25,"V",25,"V",29,"V",28,"V",30,"V",31,"V",34,"V",35,"V",43,"V",47,"V",46,"V",38,"V",24,"V",NA,"N"
