"CODI_PROVINCIA","PROVINCIA","CODI_MUNICIPI","MUNICIPI","ESTACIO","CODI_CONTAMINANT","ANY","MES","DIA","H01","V01","H02","V02","H03","V03","H04","V04","H05","V05","H06","V06","H07","V07","H08","V08","H09","V09","H10","V10","H11","V11","H12","V12","H13","V13","H14","V14","H15","V15","H16","V16","H17","V17","H18","V18","H19","V19","H20","V20","H21","V21","H22","V22","H23","V23","H24","V24"
8,"Barcelona",19,"Barcelona",4,7,2019,10,1,6,"V",1,"V",1,"V",3,"V",1,"V",3,"V",24,"V",35,"V",57,"V",81,"V",NA,"N",NA,"N",13,"V",6,"V",5,"V",4,"V",7,"V",5,"V",5,"V",1,"V",2,"V",3,"V",2,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2019,10,2,1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",2,"V",5,"V",13,"V",16,"V",9,"V",9,"V",6,"V",3,"V",4,"V",3,"V",4,"V",3,"V",3,"V",2,"V",2,"V",1,"V",1,"V",1,"V"
8,"Barcelona",19,"Barcelona",4,7,2019,10,3,1,"V",11,"V",12,"V",4,"V",1,"V",1,"V",1,"V",3,"V",8,"V",9,"V",6,"V",8,"V",10,"V",9,"V",6,"V",3,"V",4,"V",4,"V",5,"V",4,"V",6,"V",10,"V",9,"V",32,"V"
8,"Barcelona",19,"Barcelona",4,7,2019,10,4,20,"V",3,"V",1,"V",18,"V",13,"V",6,"V",16,"V",41,"V",59,"V",58,"V",43,"V",5,"V",4,"V",3,"V",2,"V",3,"V",1,"V",4,"V",5,"V",4,"V",1,"V",1,"V",7,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2019,10,5,6,"V",5,"V",1,"V",2,"V",1,"V",1,"V",5,"V",7,"V",12,"V",3,"V",2,"V",3,"V",3,"V",5,"V",2,"V",2,"V",2,"V",1,"V",2,"V",2,"V",1,"V",1,"V",1,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2019,10,6,1,"V",8,"V",4,"V",2,"V",1,"V",11,"V",10,"V",9,"V",11,"V",11,"V",3,"V",1,"V",2,"V",2,"V",2,"V",2,"V",2,"V",2,"V",2,"V",3,"V",3,"V",1,"V",1,"V",1,"V"
8,"Barcelona",19,"Barcelona",4,7,2019,10,7,1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",6,"V",19,"V",11,"V",5,"V",6,"V",8,"V",10,"V",12,"V",9,"V",8,"V",6,"V",6,"V",8,"V",14,"V",24,"V",27,"V",1,"V"
8,"Barcelona",19,"Barcelona",4,7,2019,10,8,1,"V",1,"V",1,"V",1,"V",6,"V",19,"V",22,"V",54,"V",83,"V",87,"V",76,"V",18,"V",12,"V",14,"V",8,"V",6,"V",6,"V",7,"V",5,"V",4,"V",2,"V",2,"V",5,"V",3,"V"
8,"Barcelona",19,"Barcelona",4,7,2019,10,9,19,"V",15,"V",2,"V",1,"V",1,"V",8,"V",23,"V",69,"V",118,"V",66,"V",19,"V",17,"V",12,"V",8,"V",5,"V",8,"V",13,"V",3,"V",2,"V",1,"V",2,"V",2,"V",2,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2019,10,10,1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",9,"V",21,"V",26,"V",27,"V",21,"V",25,"V",11,"V",9,"V",8,"V",9,"V",7,"V",6,"V",4,"V",3,"V",2,"V",1,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2019,10,11,1,"V",1,"V",1,"V",1,"V",1,"V",2,"V",8,"V",37,"V",47,"V",50,"V",34,"V",21,"V",31,"V",32,"V",23,"V",15,"V",10,"V",10,"V",7,"V",4,"V",2,"V",3,"V",1,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2019,10,12,12,"V",48,"V",36,"V",27,"V",27,"V",23,"V",18,"V",30,"V",39,"V",30,"V",24,"V",7,"V",4,"V",2,"V",3,"V",1,"V",1,"V",2,"V",3,"V",1,"V",2,"V",1,"V",2,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2019,10,13,1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",3,"V",3,"V",4,"V",2,"V",2,"V",2,"V",2,"V",1,"V",1,"V",1,"V",2,"V",2,"V",1,"V",1,"V",1,"V",1,"V"
8,"Barcelona",19,"Barcelona",4,7,2019,10,14,1,"V",2,"V",1,"V",1,"V",1,"V",1,"V",5,"V",13,"V",5,"V",4,"V",14,"V",10,"V",4,"V",4,"V",1,"V",7,"V",2,"V",2,"V",2,"V",1,"V",1,"V",1,"V",2,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2019,10,15,4,"V",7,"V",2,"V",1,"V",1,"V",1,"V",1,"V",3,"V",4,"V",8,"V",6,"V",4,"V",4,"V",4,"V",3,"V",4,"V",12,"V",2,"V",2,"V",1,"V",2,"V",2,"V",3,"V",1,"V"
8,"Barcelona",19,"Barcelona",4,7,2019,10,16,1,"V",5,"V",3,"V",11,"V",9,"V",7,"V",17,"V",61,"V",94,"V",86,"V",40,"V",NA,"N",NA,"N",15,"V",9,"V",7,"V",9,"V",5,"V",7,"V",6,"V",3,"V",2,"V",3,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2019,10,17,3,"V",3,"V",4,"V",3,"V",3,"V",5,"V",20,"V",62,"V",97,"V",119,"V",125,"V",92,"V",111,"V",41,"V",13,"V",13,"V",7,"V",6,"V",5,"V",4,"V",8,"V",6,"V",2,"V",2,"V"
8,"Barcelona",19,"Barcelona",4,7,2019,10,18,3,"V",3,"V",4,"V",4,"V",2,"V",5,"V",27,"V",74,"V",79,"V",94,"V",62,"V",46,"V",48,"V",37,"V",27,"V",21,"V",6,"V",6,"V",3,"V",2,"V",2,"V",7,"V",14,"V",38,"V"
8,"Barcelona",19,"Barcelona",4,7,2019,10,19,25,"V",26,"V",16,"V",16,"V",8,"V",11,"V",13,"V",22,"V",32,"V",40,"V",50,"V",56,"V",32,"V",6,"V",6,"V",4,"V",6,"V",7,"V",3,"V",4,"V",3,"V",7,"V",4,"V",2,"V"
8,"Barcelona",19,"Barcelona",4,7,2019,10,20,4,"V",22,"V",17,"V",16,"V",3,"V",2,"V",2,"V",5,"V",26,"V",8,"V",9,"V",6,"V",6,"V",7,"V",6,"V",3,"V",2,"V",3,"V",2,"V",3,"V",3,"V",2,"V",3,"V",3,"V"
8,"Barcelona",19,"Barcelona",4,7,2019,10,21,1,"V",2,"V",1,"V",1,"V",1,"V",1,"V",2,"V",5,"V",NA,"N",20,"V",24,"V",17,"V",18,"V",31,"V",39,"V",25,"V",6,"V",3,"V",2,"V",2,"V",2,"V",2,"V",2,"V",NA,"N"
8,"Barcelona",19,"Barcelona",4,7,2019,10,22,3,"V",6,"V",2,"V",2,"V",1,"V",2,"V",3,"V",14,"V",16,"V",3,"V",6,"V",7,"V",4,"V",4,"V",1,"V",3,"V",3,"V",4,"V",2,"V",2,"V",1,"V",1,"V",1,"V",1,"V"
