"CODI_PROVINCIA","PROVINCIA","CODI_MUNICIPI","MUNICIPI","ESTACIO","CODI_CONTAMINANT","ANY","MES","DIA","H01","V01","H02","V02","H03","V03","H04","V04","H05","V05","H06","V06","H07","V07","H08","V08","H09","V09","H10","V10","H11","V11","H12","V12","H13","V13","H14","V14","H15","V15","H16","V16","H17","V17","H18","V18","H19","V19","H20","V20","H21","V21","H22","V22","H23","V23","H24","V24"
"08","Barcelona","019","Barcelona",4,7,2019,5,1,2,"V",1,"V",2,"V",1,"V",1,"V",1,"V",1,"V",2,"V",5,"V",5,"V",9,"V",7,"V",6,"V",8,"V",7,"V",6,"V",4,"V",4,"V",4,"V",5,"V",4,"V",1,"V",1,"V",2,"V"
"08","Barcelona","019","Barcelona",4,7,2019,5,2,2,"V",3,"V",2,"V",2,"V",1,"V",2,"V",3,"V",27,"V",82,"V",42,"V",16,"V",18,"V",27,"V",7,"V",5,"V",5,"V",4,"V",6,"V",13,"V",3,"V",1,"V",1,"V",1,"V",1,"V"
"08","Barcelona","019","Barcelona",4,7,2019,5,3,1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",2,"V",12,"V",19,"V",5,"V",4,"V",10,"V",12,"V",11,"V",11,"V",4,"V",4,"V",3,"V",3,"V",6,"V",7,"V",5,"V",8,"V",5,"V"
"08","Barcelona","019","Barcelona",4,7,2019,5,4,2,"V",3,"V",3,"V",2,"V",1,"V",1,"V",6,"V",3,"V",4,"V",5,"V",5,"V",5,"V",4,"V",4,"V",4,"V",5,"V",4,"V",6,"V",6,"V",4,"V",4,"V",4,"V",2,"V",3,"V"
"08","Barcelona","019","Barcelona",4,7,2019,5,5,3,"V",2,"V",2,"V",1,"V",1,"V",1,"V",2,"V",2,"V",2,"V",3,"V",3,"V",3,"V",4,"V",8,"V",6,"V",4,"V",3,"V",3,"V",2,"V",2,"V",3,"V",1,"V",1,"V",1,"V"
"08","Barcelona","019","Barcelona",4,7,2019,5,6,1,"V",1,"V",2,"V",1,"V",1,"V",2,"V",2,"V",13,"V",31,"V",18,"V",13,"V",8,"V",10,"V",10,"V",5,"V",4,"V",4,"V",5,"V",5,"V",5,"V",3,"V",NA,"N",NA,"N",NA,"N"
"08","Barcelona","019","Barcelona",4,7,2019,5,10,1,"V",2,"V",2,"V",2,"V",2,"V",3,"V",18,"V",15,"V",10,"V",8,"V",7,"V",6,"V",4,"V",6,"V",3,"V",3,"V",8,"V",3,"V",3,"V",3,"V",2,"V",2,"V",1,"V",1,"V"
"08","Barcelona","019","Barcelona",4,7,2019,5,11,1,"V",1,"V",1,"V",1,"V",1,"V",2,"V",4,"V",15,"V",13,"V",5,"V",4,"V",9,"V",6,"V",6,"V",5,"V",4,"V",3,"V",3,"V",3,"V",2,"V",3,"V",4,"V",2,"V",2,"V"
"08","Barcelona","019","Barcelona",4,7,2019,5,12,1,"V",2,"V",5,"V",1,"V",1,"V",2,"V",3,"V",4,"V",4,"V",3,"V",4,"V",6,"V",4,"V",4,"V",3,"V",2,"V",2,"V",2,"V",2,"V",2,"V",1,"V",2,"V",1,"V",1,"V"
"08","Barcelona","019","Barcelona",4,7,2019,5,13,1,"V",1,"V",1,"V",1,"V",1,"V",2,"V",7,"V",32,"V",57,"V",16,"V",6,"V",7,"V",4,"V",4,"V",4,"V",4,"V",4,"V",7,"V",7,"V",7,"V",5,"V",2,"V",1,"V",2,"V"
"08","Barcelona","019","Barcelona",4,7,2019,5,14,1,"V",1,"V",2,"V",1,"V",1,"V",2,"V",10,"V",30,"V",38,"V",27,"V",16,"V",16,"V",8,"V",5,"V",4,"V",5,"V",6,"V",6,"V",6,"V",6,"V",4,"V",2,"V",1,"V",2,"V"
"08","Barcelona","019","Barcelona",4,7,2019,5,15,2,"V",2,"V",5,"V",3,"V",1,"V",2,"V",12,"V",47,"V",18,"V",6,"V",6,"V",5,"V",3,"V",2,"V",2,"V",3,"V",4,"V",4,"V",4,"V",3,"V",1,"V",2,"V",1,"V",1,"V"
"08","Barcelona","019","Barcelona",4,7,2019,5,16,2,"V",1,"V",1,"V",1,"V",1,"V",1,"V",5,"V",42,"V",75,"V",50,"V",32,"V",14,"V",6,"V",6,"V",7,"V",4,"V",4,"V",4,"V",5,"V",4,"V",3,"V",2,"V",2,"V",1,"V"
"08","Barcelona","019","Barcelona",4,7,2019,5,17,1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",3,"V",2,"V",4,"V",3,"V",3,"V",5,"V",6,"V",9,"V",4,"V",2,"V",7,"V",4,"V",4,"V",2,"V",1,"V",2,"V",2,"V",2,"V"
"08","Barcelona","019","Barcelona",4,7,2019,5,18,1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",3,"V",4,"V",4,"V",6,"V",3,"V",4,"V",5,"V",4,"V",4,"V",2,"V",2,"V",2,"V",3,"V",1,"V",1,"V",2,"V"
"08","Barcelona","019","Barcelona",4,7,2019,5,19,1,"V",2,"V",1,"V",2,"V",1,"V",1,"V",1,"V",1,"V",1,"V",4,"V",4,"V",4,"V",3,"V",3,"V",2,"V",2,"V",2,"V",2,"V",1,"V",1,"V",1,"V",2,"V",2,"V",1,"V"
"08","Barcelona","019","Barcelona",4,7,2019,5,20,2,"V",2,"V",2,"V",1,"V",1,"V",3,"V",4,"V",8,"V",16,"V",15,"V",15,"V",10,"V",8,"V",9,"V",6,"V",6,"V",5,"V",3,"V",8,"V",3,"V",2,"V",1,"V",1,"V",1,"V"
"08","Barcelona","019","Barcelona",4,7,2019,5,21,2,"V",2,"V",4,"V",2,"V",2,"V",4,"V",18,"V",50,"V",60,"V",50,"V",47,"V",21,"V",9,"V",NA,"N",8,"V",7,"V",5,"V",6,"V",4,"V",2,"V",2,"V",2,"V",2,"V",1,"V"
"08","Barcelona","019","Barcelona",4,7,2019,5,22,1,"V",1,"V",1,"V",3,"V",2,"V",4,"V",18,"V",52,"V",79,"V",33,"V",21,"V",10,"V",9,"V",6,"V",4,"V",4,"V",5,"V",6,"V",5,"V",6,"V",4,"V",3,"V",2,"V",2,"V"
"08","Barcelona","019","Barcelona",4,7,2019,5,23,1,"V",1,"V",4,"V",4,"V",5,"V",4,"V",18,"V",53,"V",62,"V",64,"V",57,"V",15,"V",10,"V",9,"V",5,"V",4,"V",6,"V",8,"V",10,"V",9,"V",5,"V",4,"V",4,"V",2,"V"
"08","Barcelona","019","Barcelona",4,7,2019,5,24,8,"V",7,"V",2,"V",2,"V",3,"V",14,"V",19,"V",5,"V",11,"V",16,"V",11,"V",8,"V",24,"V",25,"V",30,"V",8,"V",6,"V",4,"V",3,"V",4,"V",1,"V",1,"V",1,"V",2,"V"
"08","Barcelona","019","Barcelona",4,7,2019,5,25,1,"V",1,"V",1,"V",1,"V",2,"V",1,"V",2,"V",10,"V",13,"V",8,"V",10,"V",9,"V",5,"V",9,"V",5,"V",3,"V",10,"V",11,"V",30,"V",11,"V",11,"V",9,"V",19,"V",37,"V"
"08","Barcelona","019","Barcelona",4,7,2019,5,26,37,"V",20,"V",12,"V",11,"V",3,"V",3,"V",3,"V",2,"V",2,"V",3,"V",4,"V",3,"V",5,"V",8,"V",8,"V",9,"V",5,"V",14,"V",7,"V",10,"V",8,"V",7,"V",4,"V",13,"V"
"08","Barcelona","019","Barcelona",4,7,2019,5,27,8,"V",3,"V",2,"V",1,"V",1,"V",1,"V",2,"V",7,"V",11,"V",13,"V",9,"V",15,"V",18,"V",18,"V",16,"V",8,"V",4,"V",4,"V",4,"V",3,"V",3,"V",2,"V",1,"V",1,"V"
"08","Barcelona","019","Barcelona",4,7,2019,5,28,1,"V",2,"V",1,"V",1,"V",1,"V",1,"V",5,"V",9,"V",28,"V",20,"V",8,"V",6,"V",5,"V",7,"V",5,"V",5,"V",4,"V",5,"V",12,"V",4,"V",2,"V",1,"V",1,"V",1,"V"
"08","Barcelona","019","Barcelona",4,7,2019,5,29,1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",5,"V",16,"V",32,"V",22,"V",20,"V",15,"V",9,"V",9,"V",5,"V",6,"V",6,"V",4,"V",4,"V",4,"V",2,"V",1,"V",2,"V",1,"V"
"08","Barcelona","019","Barcelona",4,7,2019,5,30,1,"V",1,"V",2,"V",8,"V",2,"V",6,"V",23,"V",53,"V",49,"V",41,"V",11,"V",10,"V",12,"V",6,"V",4,"V",4,"V",5,"V",4,"V",8,"V",5,"V",5,"V",3,"V",2,"V",3,"V"
"08","Barcelona","019","Barcelona",4,7,2019,5,31,2,"V",2,"V",6,"V",1,"V",2,"V",2,"V",9,"V",21,"V",35,"V",41,"V",33,"V",20,"V",28,"V",10,"V",10,"V",13,"V",23,"V",23,"V",39,"V",24,"V",17,"V",11,"V",4,"V",4,"V"
"08","Barcelona","019","Barcelona",4,8,2019,5,1,19,"V",18,"V",22,"V",20,"V",18,"V",14,"V",15,"V",23,"V",29,"V",20,"V",23,"V",24,"V",23,"V",30,"V",26,"V",24,"V",22,"V",24,"V",33,"V",43,"V",42,"V",27,"V",26,"V",39,"V"
"08","Barcelona","019","Barcelona",4,8,2019,5,2,37,"V",50,"V",35,"V",36,"V",18,"V",33,"V",50,"V",67,"V",82,"V",75,"V",55,"V",58,"V",47,"V",18,"V",16,"V",19,"V",19,"V",19,"V",22,"V",21,"V",14,"V",19,"V",14,"V",17,"V"
"08","Barcelona","019","Barcelona",4,8,2019,5,3,17,"V",10,"V",9,"V",19,"V",27,"V",32,"V",46,"V",75,"V",76,"V",43,"V",36,"V",64,"V",65,"V",59,"V",70,"V",27,"V",20,"V",28,"V",36,"V",59,"V",62,"V",65,"V",69,"V",68,"V"
"08","Barcelona","019","Barcelona",4,8,2019,5,4,48,"V",51,"V",40,"V",23,"V",18,"V",14,"V",13,"V",13,"V",16,"V",15,"V",14,"V",15,"V",13,"V",14,"V",19,"V",25,"V",19,"V",31,"V",31,"V",27,"V",27,"V",33,"V",35,"V",52,"V"
"08","Barcelona","019","Barcelona",4,8,2019,5,5,42,"V",39,"V",32,"V",16,"V",19,"V",15,"V",24,"V",13,"V",13,"V",13,"V",14,"V",14,"V",16,"V",32,"V",26,"V",20,"V",17,"V",13,"V",12,"V",15,"V",21,"V",18,"V",17,"V",8,"V"
"08","Barcelona","019","Barcelona",4,8,2019,5,6,6,"V",7,"V",11,"V",25,"V",33,"V",45,"V",41,"V",57,"V",64,"V",49,"V",39,"V",29,"V",32,"V",31,"V",20,"V",17,"V",19,"V",24,"V",30,"V",35,"V",39,"V",NA,"N",NA,"N",NA,"N"
"08","Barcelona","019","Barcelona",4,8,2019,5,10,25,"V",27,"V",43,"V",47,"V",58,"V",54,"V",70,"V",52,"V",41,"V",31,"V",26,"V",21,"V",16,"V",20,"V",16,"V",15,"V",19,"V",19,"V",22,"V",23,"V",23,"V",29,"V",31,"V",36,"V"
"08","Barcelona","019","Barcelona",4,8,2019,5,11,33,"V",15,"V",18,"V",19,"V",20,"V",36,"V",56,"V",58,"V",44,"V",25,"V",22,"V",43,"V",28,"V",21,"V",15,"V",13,"V",10,"V",12,"V",14,"V",17,"V",37,"V",34,"V",24,"V",20,"V"
"08","Barcelona","019","Barcelona",4,8,2019,5,12,19,"V",19,"V",27,"V",18,"V",23,"V",43,"V",39,"V",24,"V",17,"V",12,"V",12,"V",19,"V",16,"V",13,"V",16,"V",12,"V",10,"V",9,"V",11,"V",15,"V",23,"V",39,"V",27,"V",34,"V"
"08","Barcelona","019","Barcelona",4,8,2019,5,13,36,"V",24,"V",30,"V",31,"V",25,"V",41,"V",55,"V",62,"V",64,"V",42,"V",21,"V",18,"V",18,"V",17,"V",19,"V",22,"V",25,"V",37,"V",43,"V",40,"V",34,"V",31,"V",37,"V",45,"V"
"08","Barcelona","019","Barcelona",4,8,2019,5,14,24,"V",21,"V",31,"V",25,"V",24,"V",42,"V",64,"V",66,"V",67,"V",62,"V",50,"V",51,"V",34,"V",23,"V",19,"V",23,"V",32,"V",34,"V",42,"V",52,"V",34,"V",31,"V",36,"V",47,"V"
"08","Barcelona","019","Barcelona",4,8,2019,5,15,68,"V",40,"V",60,"V",50,"V",40,"V",47,"V",60,"V",71,"V",52,"V",32,"V",23,"V",19,"V",13,"V",12,"V",10,"V",11,"V",13,"V",14,"V",18,"V",17,"V",13,"V",15,"V",15,"V",29,"V"
