"CODI_PROVINCIA","PROVINCIA","CODI_MUNICIPI","MUNICIPI","ESTACIO","CODI_CONTAMINANT","ANY","MES","DIA","H01","V01","H02","V02","H03","V03","H04","V04","H05","V05","H06","V06","H07","V07","H08","V08","H09","V09","H10","V10","H11","V11","H12","V12","H13","V13","H14","V14","H15","V15","H16","V16","H17","V17","H18","V18","H19","V19","H20","V20","H21","V21","H22","V22","H23","V23","H24","V24"
"08","Barcelona","019","Barcelona",4,7,2019,4,2,1,"V",1,"V",3,"V",1,"V",1,"V",2,"V",13,"V",58,"V",131,"V",148,"V",31,"V",18,"V",15,"V",9,"V",NA,"N",NA,"N",8,"V",7,"V",7,"V",8,"V",3,"V",1,"V",1,"V",1,"V"
"08","Barcelona","019","Barcelona",4,7,2019,4,3,1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",2,"V",4,"V",6,"V",6,"V",5,"V",7,"V",7,"V",8,"V",6,"V",3,"V",6,"V",3,"V",3,"V",3,"V",2,"V",2,"V",2,"V",2,"V"
"08","Barcelona","019","Barcelona",4,7,2019,4,4,1,"V",1,"V",2,"V",4,"V",1,"V",1,"V",1,"V",3,"V",9,"V",16,"V",13,"V",10,"V",6,"V",10,"V",8,"V",5,"V",4,"V",4,"V",3,"V",2,"V",2,"V",1,"V",2,"V",2,"V"
"08","Barcelona","019","Barcelona",4,7,2019,4,5,2,"V",1,"V",8,"V",2,"V",2,"V",8,"V",21,"V",53,"V",83,"V",81,"V",72,"V",31,"V",17,"V",6,"V",4,"V",5,"V",5,"V",5,"V",3,"V",3,"V",2,"V",2,"V",1,"V",2,"V"
"08","Barcelona","019","Barcelona",4,7,2019,4,6,1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",5,"V",3,"V",6,"V",7,"V",5,"V",4,"V",5,"V",3,"V",3,"V",5,"V",4,"V",4,"V",6,"V",2,"V",2,"V",1,"V",3,"V"
"08","Barcelona","019","Barcelona",4,7,2019,4,7,22,"V",9,"V",1,"V",1,"V",1,"V",1,"V",1,"V",4,"V",1,"V",2,"V",3,"V",2,"V",3,"V",2,"V",3,"V",2,"V",1,"V",2,"V",2,"V",2,"V",2,"V",2,"V",2,"V",7,"V"
"08","Barcelona","019","Barcelona",4,7,2019,4,8,3,"V",2,"V",2,"V",2,"V",1,"V",4,"V",19,"V",57,"V",77,"V",87,"V",56,"V",13,"V",20,"V",9,"V",5,"V",5,"V",5,"V",6,"V",12,"V",7,"V",5,"V",5,"V",2,"V",2,"V"
"08","Barcelona","019","Barcelona",4,7,2019,4,9,2,"V",6,"V",3,"V",2,"V",1,"V",2,"V",9,"V",32,"V",58,"V",57,"V",6,"V",6,"V",4,"V",4,"V",4,"V",3,"V",3,"V",2,"V",3,"V",6,"V",8,"V",3,"V",3,"V",3,"V"
"08","Barcelona","019","Barcelona",4,7,2019,4,10,2,"V",4,"V",1,"V",2,"V",1,"V",1,"V",2,"V",13,"V",19,"V",17,"V",12,"V",13,"V",17,"V",22,"V",20,"V",7,"V",5,"V",7,"V",5,"V",13,"V",2,"V",3,"V",7,"V",20,"V"
"08","Barcelona","019","Barcelona",4,7,2019,4,11,10,"V",6,"V",4,"V",2,"V",1,"V",1,"V",3,"V",11,"V",12,"V",10,"V",11,"V",8,"V",6,"V",5,"V",4,"V",7,"V",5,"V",3,"V",2,"V",4,"V",1,"V",1,"V",2,"V",1,"V"
"08","Barcelona","019","Barcelona",4,7,2019,4,12,2,"V",4,"V",6,"V",3,"V",2,"V",1,"V",1,"V",5,"V",7,"V",10,"V",9,"V",10,"V",9,"V",11,"V",8,"V",6,"V",6,"V",6,"V",4,"V",4,"V",1,"V",1,"V",1,"V",1,"V"
"08","Barcelona","019","Barcelona",4,7,2019,4,13,1,"V",1,"V",1,"V",2,"V",2,"V",2,"V",2,"V",7,"V",12,"V",11,"V",6,"V",6,"V",5,"V",3,"V",5,"V",3,"V",3,"V",2,"V",2,"V",2,"V",2,"V",1,"V",2,"V",1,"V"
"08","Barcelona","019","Barcelona",4,7,2019,4,14,3,"V",8,"V",23,"V",5,"V",4,"V",2,"V",1,"V",5,"V",9,"V",11,"V",9,"V",2,"V",1,"V",1,"V",2,"V",1,"V",1,"V",2,"V",2,"V",1,"V",1,"V",1,"V",1,"V",1,"V"
"08","Barcelona","019","Barcelona",4,7,2019,4,15,1,"V",1,"V",1,"V",2,"V",1,"V",2,"V",11,"V",19,"V",17,"V",17,"V",3,"V",3,"V",5,"V",3,"V",2,"V",2,"V",2,"V",2,"V",2,"V",2,"V",2,"V",1,"V",1,"V",1,"V"
"08","Barcelona","019","Barcelona",4,7,2019,4,16,1,"V",1,"V",2,"V",1,"V",1,"V",3,"V",3,"V",9,"V",24,"V",23,"V",12,"V",3,"V",3,"V",NA,"N",NA,"N",NA,"N",3,"V",3,"V",6,"V",2,"V",2,"V",1,"V",1,"V",1,"V"
"08","Barcelona","019","Barcelona",4,7,2019,4,17,1,"V",1,"V",1,"V",2,"V",2,"V",4,"V",14,"V",43,"V",55,"V",31,"V",5,"V",3,"V",3,"V",2,"V",3,"V",3,"V",2,"V",3,"V",2,"V",3,"V",2,"V",2,"V",1,"V",1,"V"
"08","Barcelona","019","Barcelona",4,7,2019,4,18,1,"V",1,"V",2,"V",1,"V",1,"V",1,"V",2,"V",2,"V",4,"V",5,"V",3,"V",3,"V",3,"V",3,"V",2,"V",1,"V",2,"V",1,"V",3,"V",1,"V",1,"V",2,"V",1,"V",1,"V"
"08","Barcelona","019","Barcelona",4,7,2019,4,19,1,"V",1,"V",2,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",2,"V",2,"V",2,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V"
"08","Barcelona","019","Barcelona",4,7,2019,4,20,1,"V",2,"V",5,"V",1,"V",1,"V",1,"V",1,"V",1,"V",2,"V",3,"V",2,"V",2,"V",2,"V",2,"V",1,"V",1,"V",1,"V",3,"V",2,"V",1,"V",1,"V",1,"V",1,"V",1,"V"
"08","Barcelona","019","Barcelona",4,7,2019,4,21,1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",2,"V",1,"V",2,"V",1,"V",1,"V",2,"V",2,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V",1,"V"
